drug_1	drug_2
DB00241	DB01106
DB00875	DB01151
DB00648	DB04845
DB00508	DB01136
DB00867	DB01365
DB00712	DB01241
DB00385	DB00328
DB04898	DB01399
DB00327	DB00181
DB00748	DB01176
DB00790	DB00179
DB00312	DB09091
DB06237	DB09026
DB08867	DB00396
DB01247	DB04840
DB00726	DB01291
DB01204	DB08895
DB00875	DB00726
DB00836	DB00619
DB00545	DB00411
DB01209	DB04844
DB00545	DB01409
DB08820	DB01211
DB01016	DB01251
DB00784	DB01009
DB08932	DB00951
DB01431	DB09054
DB00186	DB01032
DB06403	DB00196
DB00435	DB00808
DB00741	DB00285
DB00343	DB04855
DB00454	DB00734
DB01095	DB00435
DB08912	DB00738
DB01409	DB06204
DB01156	DB00208
DB00679	DB00543
DB00280	DB05039
DB00898	DB01595
DB00363	DB00289
DB04844	DB04946
DB06684	DB00289
DB00996	DB01558
DB01238	DB00395
DB00452	DB02709
DB01238	DB01020
DB00231	DB00875
DB00801	DB00765
DB06803	DB00678
DB00669	DB00998
DB00248	DB01275
DB00700	DB00749
DB04743	DB01260
DB04920	DB00281
DB04896	DB08941
DB00210	DB01050
DB01215	DB01353
DB00820	DB00862
DB01320	DB06144
DB13179	DB06290
DB01168	DB09070
DB00752	DB00765
DB00295	DB06716
DB00749	DB00285
DB01085	DB00834
DB09030	DB01088
DB01164	DB07615
DB00599	DB00472
DB00281	DB01167
DB01115	DB00960
DB00794	DB00962
DB08875	DB01118
DB00866	DB01143
DB00230	DB00641
DB01098	DB01206
DB00349	DB06153
DB01165	DB00196
DB01174	DB00966
DB00437	DB00880
DB00590	DB08893
DB00489	DB00788
DB01367	DB06016
DB00655	DB00246
DB01238	DB00284
DB00794	DB01263
DB01656	DB09053
DB04840	DB00999
DB00325	DB00796
DB00489	DB01001
DB00908	DB01101
DB00344	DB04876
DB01253	DB05521
DB00714	DB00755
DB01238	DB00325
DB00876	DB00887
DB01210	DB01050
DB01120	DB00736
DB00458	DB00903
DB00714	DB00178
DB01166	DB06697
DB01340	DB09038
DB01065	DB09198
DB00440	DB05812
DB00983	DB00436
DB00748	DB00440
DB01580	DB06736
DB01166	DB01026
DB08899	DB00620
DB00309	DB01254
DB00872	DB00335
DB00784	DB00939
DB06204	DB01118
DB01202	DB01621
DB00661	DB00722
DB01177	DB09288
DB00821	DB01324
DB08872	DB00472
DB06228	DB00749
DB01110	DB01244
DB01215	DB00292
DB00563	DB00461
DB00624	DB06210
DB08828	DB01029
DB00872	DB01045
DB00350	DB00571
DB00624	DB01238
DB00675	DB00678
DB01009	DB00436
DB08807	DB05676
DB08912	DB00458
DB09244	DB04861
DB04841	DB01017
DB01020	DB01254
DB01115	DB00857
DB01351	DB00228
DB01067	DB01101
DB00514	DB01200
DB00921	DB01263
DB09075	DB00651
DB04876	DB00890
DB00559	DB08875
DB00794	DB01149
DB01043	DB01203
DB00872	DB00425
DB00475	DB00748
DB09079	DB06290
DB08910	DB01097
DB04846	DB06717
DB00248	DB01137
DB00524	DB06403
DB00596	DB00903
DB01410	DB00621
DB00966	DB00461
DB00774	DB00839
DB00418	DB00405
DB08922	DB00344
DB12598	DB01207
DB00972	DB09074
DB01242	DB00675
DB01624	DB00619
DB00714	DB00295
DB00601	DB01239
DB00307	DB00313
DB09040	DB04743
DB00933	DB00458
DB00006	DB00821
DB06237	DB01090
DB00738	DB09280
DB00757	DB00227
DB00307	DB00203
DB01628	DB00476
DB06603	DB00091
DB06335	DB00472
DB04743	DB08984
DB08875	DB00622
DB00588	DB09054
DB00546	DB00246
DB00688	DB00240
DB00165	DB00599
DB00211	DB00752
DB06663	DB00412
DB00320	DB00188
DB01167	DB01181
DB00940	DB00462
DB00631	DB00458
DB06237	DB01197
DB01174	DB08828
DB06716	DB01242
DB00427	DB00268
DB00270	DB00881
DB08912	DB00991
DB11581	DB00091
DB01296	DB01026
DB00722	DB01115
DB00404	DB00246
DB00843	DB06290
DB01576	DB00246
DB01367	DB00476
DB01200	DB01597
DB00420	DB01149
DB01224	DB00906
DB01267	DB08872
DB00861	DB13167
DB00898	DB00230
DB00921	DB01241
DB00564	DB00875
DB06701	DB00344
DB01119	DB00691
DB04946	DB00188
DB01210	DB05676
DB00218	DB00285
DB00530	DB09039
DB00188	DB01167
DB08867	DB00619
DB00945	DB01013
DB01626	DB00492
DB09245	DB01244
DB09288	DB00300
DB04871	DB01012
DB01325	DB01120
DB00850	DB00997
DB00006	DB12598
DB00321	DB04876
DB00482	DB00502
DB00454	DB00555
DB13179	DB01149
DB00715	DB09118
DB00620	DB00843
DB01203	DB06218
DB06739	DB01325
DB00972	DB00949
DB01168	DB00370
DB00424	DB01036
DB00312	DB01349
DB00617	DB00322
DB09068	DB00540
DB00657	DB00654
DB00280	DB00363
DB04840	DB00584
DB00245	DB00477
DB01365	DB00696
DB00420	DB00829
DB00790	DB04920
DB09245	DB00270
DB01621	DB00188
DB01071	DB00169
DB00188	DB00797
DB00615	DB00448
DB01365	DB09128
DB00612	DB06603
DB00396	DB06603
DB00829	DB00292
DB01359	DB00867
DB01628	DB05812
DB08816	DB06717
DB00744	DB00379
DB00808	DB00876
DB00852	DB00768
DB00433	DB00427
DB00969	DB00285
DB08873	DB01261
DB01168	DB08895
DB01595	DB00950
DB00477	DB09235
DB01403	DB00933
DB01224	DB00726
DB00387	DB01036
DB01403	DB00187
DB00744	DB00976
DB01242	DB00208
DB00091	DB00653
DB04845	DB00208
DB00193	DB00273
DB05676	DB00860
DB09280	DB01234
DB09091	DB06718
DB00986	DB01090
DB00540	DB00588
DB00240	DB00843
DB00611	DB09166
DB00801	DB00450
DB01621	DB00203
DB00252	DB00530
DB01394	DB00584
DB00484	DB00960
DB00396	DB01120
DB00492	DB00788
DB00222	DB01037
DB00904	DB00622
DB00519	DB00328
DB01621	DB00491
DB01065	DB00446
DB08983	DB00091
DB06616	DB05521
DB06288	DB00366
DB09053	DB00313
DB00983	DB00458
DB00806	DB00622
DB00674	DB09076
DB00675	DB00446
DB08899	DB06016
DB01435	DB00440
DB01065	DB00427
DB01418	DB00246
DB00178	DB00287
DB01255	DB09289
DB09026	DB00254
DB06697	DB00199
DB00521	DB07615
DB00712	DB01240
DB01609	DB01380
DB00862	DB01626
DB00623	DB01106
DB00648	DB00316
DB01247	DB00508
DB09078	DB00916
DB01211	DB01137
DB08912	DB09083
DB01158	DB01392
DB00335	DB00511
DB08877	DB00203
DB08880	DB00896
DB00344	DB00395
DB01295	DB09215
DB00503	DB09198
DB00413	DB00373
DB00972	DB00936
DB01222	DB00091
DB01246	DB06204
DB00773	DB00285
DB00794	DB08881
DB00758	DB00246
DB00559	DB06702
DB08899	DB01215
DB00527	DB01239
DB00924	DB06594
DB00179	DB06196
DB00363	DB00968
DB00755	DB00968
DB00647	DB00980
DB00645	DB00697
DB01142	DB01101
DB00908	DB00967
DB00215	DB01356
DB06201	DB06216
DB00370	DB06203
DB00648	DB01130
DB00508	DB01209
DB01427	DB01397
DB00575	DB09038
DB00755	DB00511
DB00774	DB00332
DB00997	DB01012
DB00373	DB00657
DB01043	DB03128
DB01418	DB01137
DB00925	DB01210
DB00332	DB01199
DB00805	DB00908
DB01069	DB01176
DB00531	DB00196
DB01200	DB00861
DB00744	DB00436
DB00652	DB00232
DB00962	DB00450
DB09245	DB00287
DB01069	DB00571
DB04920	DB01076
DB00784	DB00176
DB01235	DB06603
DB00335	DB00788
DB00363	DB01685
DB00883	DB06237
DB04871	DB00270
DB01297	DB00712
DB00187	DB00814
DB00921	DB00344
DB00697	DB00883
DB01201	DB00153
DB00842	DB00298
DB01590	DB00661
DB00390	DB00320
DB00408	DB00557
DB00422	DB01626
DB00599	DB01325
DB00318	DB00842
DB00960	DB00244
DB00656	DB00747
DB00571	DB05676
DB00175	DB00381
DB00316	DB00363
DB04272	DB00806
DB01186	DB00726
DB00285	DB00344
DB00697	DB01059
DB01013	DB00673
DB00881	DB00883
DB09053	DB04946
DB00559	DB09555
DB08901	DB01132
DB00869	DB00925
DB00647	DB00214
DB00586	DB00283
DB00857	DB00207
DB00559	DB00091
DB00615	DB01242
DB01435	DB06413
DB01115	DB01210
DB01201	DB08868
DB00813	DB00904
DB00588	DB04946
DB00405	DB04946
DB00668	DB00320
DB00312	DB06216
DB01041	DB00977
DB00980	DB00213
DB01600	DB11660
DB08877	DB08820
DB08883	DB01254
DB00945	DB00244
DB00476	DB00601
DB00571	DB00590
DB00939	DB01130
DB07615	DB00180
DB01621	DB00201
DB02709	DB01396
DB00794	DB00502
DB00612	DB09054
DB00615	DB00884
DB00986	DB00804
DB00482	DB06725
DB00744	DB09215
DB00972	DB01219
DB13783	DB09026
DB06736	DB00622
DB01283	DB00917
DB00309	DB08895
DB06212	DB01137
DB01437	DB01618
DB06480	DB00790
DB01142	DB00790
DB00491	DB01137
DB01397	DB09215
DB00652	DB00950
DB00605	DB00596
DB00237	DB09166
DB01600	DB09091
DB00759	DB01254
DB00691	DB01018
DB00839	DB00335
DB00469	DB01260
DB00458	DB01263
DB01418	DB00222
DB09282	DB00206
DB09241	DB01240
DB00594	DB00960
DB09049	DB00864
DB00967	DB00366
DB00963	DB09288
DB00598	DB00337
DB01229	DB01206
DB00521	DB01210
DB00545	DB00572
DB00573	DB05676
DB09068	DB00906
DB01576	DB00726
DB00986	DB00454
DB00598	DB01242
DB09078	DB00203
DB12278	DB00647
DB00836	DB01685
DB00199	DB09082
DB00277	DB01609
DB00996	DB00697
DB12483	DB04855
DB00425	DB00697
DB00572	DB09272
DB00605	DB08906
DB00999	DB01132
DB00598	DB00501
DB06711	DB01297
DB08932	DB00736
DB00557	DB06204
DB00686	DB01397
DB00178	DB00905
DB00586	DB00289
DB00589	DB00912
DB01171	DB11699
DB00472	DB01268
DB00179	DB01097
DB01151	DB06228
DB00696	DB06605
DB00997	DB00254
DB00381	DB00457
DB00604	DB00391
DB09083	DB01224
DB01177	DB00215
DB00990	DB09048
DB00367	DB00208
DB00312	DB01174
DB09049	DB06616
DB00568	DB04855
DB08815	DB01120
DB00599	DB01242
DB01248	DB08889
DB00964	DB00248
DB00829	DB00208
DB00246	DB01233
DB00232	DB01029
DB00246	DB00283
DB08897	DB00424
DB01219	DB00208
DB00598	DB01001
DB01174	DB01295
DB00209	DB00273
DB00420	DB00818
DB00744	DB00795
DB00191	DB06282
DB05266	DB01254
DB01081	DB00949
DB00589	DB00763
DB00349	DB00951
DB00334	DB00967
DB00350	DB00903
DB00924	DB01618
DB00482	DB00214
DB00908	DB06699
DB01015	DB01251
DB00498	DB00540
DB01173	DB01624
DB01088	DB00521
DB00690	DB00831
DB09235	DB01113
DB00521	DB00283
DB01203	DB01136
DB00206	DB00405
DB01325	DB00332
DB00757	DB06697
DB00876	DB00482
DB00599	DB01229
DB01082	DB13783
DB00539	DB01035
DB00818	DB09280
DB09220	DB00214
DB00694	DB00363
DB00608	DB09083
DB01168	DB08868
DB08899	DB00318
DB00796	DB01020
DB01348	DB04861
DB01201	DB00921
DB00178	DB09288
DB00539	DB00934
DB00186	DB00237
DB00889	DB00710
DB00006	DB00795
DB01340	DB06287
DB01356	DB05676
DB01173	DB04946
DB00434	DB00450
DB00788	DB04743
DB08895	DB06413
DB00869	DB05521
DB00193	DB00601
DB01193	DB00285
DB00343	DB01092
DB00472	DB09074
DB09282	DB01244
DB00281	DB00588
DB00472	DB08871
DB00295	DB06594
DB00216	DB01156
DB01100	DB01437
DB00805	DB00381
DB00458	DB05265
DB01021	DB08932
DB01104	DB00281
DB00869	DB01197
DB00925	DB00834
DB00794	DB07615
DB01039	DB06777
DB00297	DB01209
DB00150	DB00805
DB00696	DB01200
DB01351	DB00341
DB00734	DB00967
DB00502	DB02546
DB00850	DB00199
DB01151	DB08882
DB01580	DB09128
DB00559	DB01232
DB01268	DB01211
DB00586	DB00210
DB08808	DB08918
DB00712	DB00860
DB00312	DB00773
DB01609	DB11581
DB00454	DB06216
DB00997	DB00320
DB00206	DB00350
DB00363	DB01618
DB01151	DB00557
DB00726	DB00492
DB08899	DB01149
DB00521	DB00586
DB00243	DB06290
DB01452	DB00950
DB00182	DB06603
DB00871	DB13783
DB00237	DB00395
DB01067	DB01124
DB01166	DB00338
DB00457	DB02638
DB01174	DB06155
DB00744	DB01260
DB01558	DB00508
DB08881	DB00153
DB06594	DB00344
DB01351	DB00925
DB11817	DB00283
DB00337	DB00762
DB08906	DB06718
DB01211	DB00196
DB00222	DB01580
DB09244	DB01580
DB09034	DB08815
DB00838	DB08873
DB01589	DB00656
DB09039	DB00285
DB01035	DB01182
DB00615	DB00956
DB00680	DB01295
DB00622	DB00752
DB01220	DB01182
DB00186	DB00575
DB01238	DB00656
DB01177	DB01075
DB00654	DB04846
DB00823	DB00419
DB00647	DB06204
DB00208	DB01296
DB00214	DB00335
DB04861	DB00422
DB00373	DB04896
DB00420	DB00440
DB01035	DB00916
DB00210	DB00443
DB01628	DB00035
DB00752	DB00952
DB00679	DB01580
DB00680	DB04896
DB00328	DB01104
DB00804	DB00496
DB08907	DB08873
DB00489	DB01624
DB00818	DB00341
DB01435	DB01708
DB00990	DB06335
DB08807	DB09215
DB00455	DB00472
DB09143	DB00289
DB00990	DB01211
DB00216	DB01100
DB00788	DB00903
DB04572	DB09118
DB00697	DB01144
DB00313	DB00323
DB00866	DB01149
DB00477	DB00366
DB00469	DB00300
DB00752	DB00918
DB00563	DB08984
DB01029	DB00881
DB00421	DB00500
DB08895	DB00196
DB01198	DB00181
DB00214	DB00700
DB01182	DB00916
DB01618	DB04842
DB01078	DB01118
DB09289	DB01037
DB00230	DB00371
DB06589	DB01037
DB00921	DB00458
DB01367	DB00221
DB01203	DB01580
DB01195	DB09167
DB01122	DB01203
DB01452	DB06204
DB09282	DB00195
DB00325	DB00590
DB00668	DB01132
DB01012	DB00270
DB00752	DB00953
DB00420	DB00193
DB01283	DB00736
DB06335	DB06717
DB00872	DB01235
DB01162	DB00211
DB01166	DB00244
DB04951	DB00467
DB00960	DB00945
DB00327	DB01437
DB00794	DB00332
DB00755	DB01097
DB00673	DB00568
DB09212	DB13167
DB00395	DB00196
DB08880	DB00297
DB00823	DB00222
DB00396	DB00569
DB04552	DB00630
DB00404	DB00996
DB00975	DB01203
DB08807	DB12598
DB00808	DB00657
DB00794	DB00499
DB01440	DB09128
DB01175	DB09198
DB01124	DB00544
DB00829	DB01588
DB00584	DB01397
DB01065	DB00458
DB00454	DB04953
DB09289	DB00221
DB00564	DB00677
DB01615	DB01176
DB00393	DB01018
DB04844	DB00496
DB00481	DB00834
DB00872	DB00904
DB01136	DB09288
DB01037	DB00524
DB00921	DB00228
DB06016	DB09054
DB00404	DB00813
DB00281	DB06290
DB00908	DB00207
DB00501	DB00318
DB01184	DB00277
DB01045	DB01203
DB01247	DB06262
DB00677	DB01214
DB06700	DB00751
DB00312	DB00688
DB00489	DB01059
DB01267	DB08871
DB01065	DB01015
DB00349	DB08910
DB00292	DB00949
DB00714	DB01136
DB00177	DB00790
DB01283	DB01118
DB06616	DB00989
DB00589	DB04871
DB08901	DB01015
DB00784	DB00288
DB00404	DB01202
DB06697	DB00289
DB06594	DB00321
DB00498	DB00412
DB00780	DB00420
DB05271	DB01359
DB00337	DB01047
DB01431	DB00686
DB00277	DB00322
DB00418	DB04844
DB00244	DB00959
DB00831	DB01359
DB00341	DB01176
DB00484	DB00808
DB06697	DB05521
DB00757	DB00678
DB00620	DB00912
DB00310	DB00809
DB00783	DB09167
DB01590	DB01037
DB00591	DB00890
DB06237	DB01158
DB00201	DB05521
DB06739	DB01132
DB00752	DB00722
DB01248	DB06290
DB06267	DB08932
DB00686	DB01600
DB09241	DB00866
DB01149	DB06203
DB00997	DB00477
DB08912	DB00603
DB09039	DB01232
DB00849	DB09128
DB08899	DB00622
DB01267	DB00915
DB00400	DB09230
DB00248	DB01211
DB01168	DB00722
DB01203	DB09083
DB08895	DB00195
DB09076	DB00608
DB00852	DB00370
DB00540	DB04841
DB01175	DB00195
DB00997	DB08873
DB00445	DB01250
DB01437	DB04842
DB00912	DB09074
DB00921	DB00370
DB00864	DB00795
DB01253	DB02701
DB00610	DB00668
DB00813	DB00091
DB09083	DB00999
DB00959	DB00467
DB00563	DB04743
DB06204	DB00549
DB01195	DB01036
DB00854	DB01100
DB01174	DB00849
DB00830	DB01364
DB01418	DB00273
DB00897	DB00747
DB00455	DB06204
DB09075	DB09212
DB00373	DB00816
DB01104	DB00343
DB00482	DB00838
DB00652	DB00934
DB00244	DB01024
DB09280	DB00773
DB01020	DB04861
DB01075	DB06716
DB00457	DB00881
DB00248	DB09225
DB00243	DB00508
DB00880	DB11362
DB00182	DB04855
DB01086	DB00268
DB06813	DB01250
DB01609	DB00153
DB00860	DB00283
DB00248	DB00208
DB00370	DB00283
DB00686	DB06441
DB01267	DB00555
DB00936	DB00703
DB00843	DB06709
DB00683	DB01104
DB00091	DB09048
DB04272	DB00655
DB00508	DB01295
DB01200	DB01041
DB00275	DB00797
DB08875	DB00270
DB01609	DB00865
DB00218	DB00188
DB00280	DB01184
DB05351	DB00244
DB01320	DB00678
DB00312	DB08922
DB00700	DB00939
DB09080	DB00338
DB06813	DB08868
DB00214	DB00222
DB00555	DB01098
DB00559	DB04938
DB06605	DB01600
DB01219	DB01254
DB01200	DB12598
DB00564	DB01179
DB00559	DB01136
DB01394	DB00622
DB00390	DB05676
DB00690	DB09074
DB01186	DB00912
DB00875	DB00557
DB06813	DB00500
DB06212	DB01011
DB01220	DB00304
DB00549	DB00285
DB00922	DB00435
DB00425	DB00371
DB00543	DB00949
DB04951	DB01046
DB01624	DB00862
DB09241	DB00774
DB00972	DB00395
DB00962	DB00228
DB00755	DB00457
DB02709	DB06739
DB08880	DB01059
DB00677	DB04846
DB01229	DB01078
DB08922	DB00715
DB01600	DB00654
DB00502	DB09085
DB08931	DB00482
DB00428	DB00744
DB01410	DB01324
DB00341	DB05271
DB00990	DB01167
DB06196	DB13167
DB00469	DB00338
DB00645	DB01086
DB00231	DB01118
DB00849	DB00703
DB00669	DB08880
DB01149	DB00951
DB00545	DB00809
DB06267	DB00285
DB00266	DB12598
DB00391	DB01239
DB01239	DB01588
DB00655	DB08804
DB01010	DB00782
DB00404	DB00801
DB01081	DB01106
DB00564	DB00006
DB01102	DB00248
DB00880	DB01078
DB00697	DB00277
DB00181	DB00794
DB06203	DB00169
DB08808	DB00411
DB05271	DB00975
DB00266	DB01250
DB00835	DB01202
DB00737	DB01219
DB00608	DB01029
DB00181	DB01175
DB00215	DB00035
DB00814	DB09054
DB01097	DB00281
DB08877	DB00343
DB01267	DB01252
DB00540	DB01175
DB00370	DB00842
DB00784	DB00741
DB01251	DB08807
DB01395	DB00584
DB00788	DB00035
DB01086	DB00985
DB04896	DB00841
DB00559	DB06237
DB09034	DB00402
DB00805	DB00264
DB00736	DB06616
DB13167	DB01077
DB08912	DB00637
DB00377	DB00277
DB00944	DB01193
DB00960	DB01156
DB00751	DB06697
DB01149	DB00542
DB00315	DB00669
DB01177	DB09215
DB00682	DB00324
DB00564	DB01086
DB00266	DB03619
DB00572	DB01062
DB01626	DB01407
DB01118	DB00476
DB09280	DB06654
DB00834	DB06695
DB09034	DB00647
DB00313	DB01176
DB00696	DB00178
DB00740	DB06290
DB00897	DB00752
DB00514	DB06697
DB00006	DB00235
DB08932	DB00285
DB00964	DB09026
DB00421	DB00590
DB00332	DB01036
DB00321	DB01095
DB01609	DB06228
DB00545	DB00960
DB04861	DB06292
DB00679	DB01017
DB00206	DB01340
DB00805	DB09220
DB01041	DB01267
DB00210	DB00890
DB00921	DB00972
DB06711	DB00540
DB00418	DB00559
DB00991	DB00443
DB00654	DB01029
DB01057	DB00571
DB00457	DB00695
DB00215	DB05294
DB00692	DB00796
DB04840	DB00608
DB01198	DB00395
DB01340	DB01628
DB00690	DB00909
DB00401	DB00883
DB00289	DB01408
DB00655	DB00320
DB08912	DB01062
DB00921	DB00404
DB01043	DB00819
DB01113	DB01162
DB00246	DB08922
DB00648	DB00470
DB01067	DB00861
DB00246	DB00313
DB01012	DB01118
DB00813	DB00521
DB00559	DB00717
DB00312	DB09167
DB00489	DB00285
DB00897	DB00215
DB00418	DB00404
DB06697	DB01589
DB01151	DB01365
DB00223	DB01185
DB07615	DB00976
DB00327	DB00402
DB00373	DB13167
DB01076	DB00584
DB06654	DB05521
DB01224	DB00440
DB01083	DB00794
DB06684	DB00199
DB00844	DB01324
DB00182	DB06144
DB08901	DB00188
DB00177	DB08932
DB00500	DB01397
DB00590	DB01029
DB00187	DB00384
DB09282	DB00968
DB05521	DB00454
DB01124	DB08983
DB01403	DB01041
DB00215	DB01615
DB01609	DB00822
DB00312	DB09078
DB00962	DB06144
DB08992	DB00641
DB01023	DB01118
DB00960	DB01244
DB00937	DB00408
DB04844	DB00366
DB01065	DB00405
DB00371	DB08922
DB13783	DB00960
DB09343	DB00367
DB06216	DB00246
DB01045	DB00390
DB01201	DB00768
DB04844	DB00697
DB00450	DB01001
DB01184	DB09054
DB08881	DB09185
DB00288	DB01325
DB09053	DB01137
DB01098	DB09075
DB09280	DB00307
DB00937	DB00420
DB00391	DB00427
DB00672	DB00945
DB00273	DB00484
DB09079	DB01396
DB00946	DB00415
DB00237	DB01215
DB00765	DB00715
DB00740	DB01609
DB00475	DB00690
DB00972	DB00292
DB00519	DB01435
DB00835	DB00834
DB00281	DB00754
DB09076	DB00940
DB00806	DB00598
DB00458	DB00310
DB00549	DB00322
DB00210	DB01397
DB00741	DB00951
DB00655	DB00289
DB00956	DB00921
DB00738	DB01037
DB01195	DB00734
DB00482	DB00429
DB00458	DB01118
DB00207	DB00344
DB01197	DB06212
DB01209	DB09235
DB00862	DB09235
DB00295	DB01232
DB01100	DB05039
DB00401	DB00654
DB00559	DB08827
DB00692	DB00421
DB01200	DB00450
DB00312	DB01452
DB01220	DB00317
DB09085	DB00588
DB01015	DB00227
DB01623	DB00748
DB00852	DB00489
DB00231	DB00737
DB00757	DB06290
DB00679	DB00727
DB00489	DB01151
DB00648	DB00762
DB01238	DB01149
DB00363	DB00181
DB01186	DB00193
DB00425	DB01080
DB00796	DB01628
DB01201	DB00253
DB00897	DB00281
DB00246	DB02546
DB00335	DB04861
DB01235	DB05812
DB01356	DB01624
DB00924	DB01106
DB06702	DB00270
DB00749	DB00549
DB00371	DB00599
DB00880	DB00747
DB00471	DB01097
DB00349	DB01263
DB00482	DB01133
DB01095	DB08811
DB06700	DB01232
DB01174	DB00714
DB00731	DB00322
DB00404	DB08816
DB00986	DB00747
DB06697	DB01233
DB01588	DB00835
DB00381	DB01023
DB00315	DB00726
DB09030	DB00244
DB01233	DB09225
DB00484	DB09070
DB00915	DB06288
DB00734	DB00169
DB00344	DB00434
DB00916	DB00678
DB00615	DB01157
DB01609	DB00243
DB06725	DB00838
DB00332	DB01062
DB09146	DB01059
DB01174	DB11581
DB09076	DB00809
DB00570	DB01104
DB01014	DB01435
DB00668	DB00598
DB00231	DB00318
DB00454	DB00889
DB00285	DB01102
DB00945	DB00846
DB01067	DB00501
DB00391	DB00801
DB00843	DB00521
DB01589	DB00323
DB00436	DB01120
DB00297	DB00631
DB00297	DB00436
DB00805	DB00528
DB09085	DB00985
DB00962	DB00508
DB08881	DB00497
DB00539	DB01015
DB00231	DB00690
DB00904	DB00208
DB00814	DB09074
DB00652	DB01192
DB00645	DB00909
DB00876	DB00712
DB00493	DB01032
DB00881	DB00765
DB01102	DB01253
DB01253	DB09000
DB09220	DB01210
DB00327	DB01219
DB00216	DB01151
DB00997	DB05521
DB00497	DB00765
DB00541	DB00726
DB01136	DB00945
DB00344	DB00405
DB04951	DB00695
DB00178	DB00977
DB01247	DB01229
DB04272	DB00686
DB00864	DB00788
DB08912	DB00320
DB08899	DB00297
DB00773	DB08820
DB00682	DB01212
DB04861	DB01064
DB00846	DB00545
DB00334	DB00726
DB01238	DB00914
DB00966	DB01014
DB06480	DB01340
DB00960	DB00501
DB00876	DB06268
DB01394	DB06290
DB00435	DB00692
DB01349	DB08907
DB04868	DB00176
DB00768	DB01024
DB01097	DB09198
DB00285	DB00951
DB00996	DB01202
DB06201	DB01580
DB00230	DB00363
DB00268	DB00700
DB00997	DB00972
DB00193	DB01063
DB00946	DB09123
DB09128	DB00268
DB00669	DB01623
DB08814	DB01166
DB00371	DB00875
DB01045	DB01039
DB00335	DB00749
DB00744	DB00287
DB00500	DB00608
DB01250	DB00687
DB09049	DB00694
DB00448	DB01077
DB01158	DB00575
DB00648	DB00773
DB00497	DB00423
DB01418	DB00976
DB00216	DB00177
DB00829	DB00246
DB00204	DB00014
DB00310	DB00839
DB00898	DB01175
DB01250	DB00573
DB00814	DB01118
DB00412	DB01149
DB00691	DB00925
DB00946	DB01088
DB03754	DB06786
DB00599	DB00695
DB00104	DB06218
DB09280	DB01268
DB00252	DB06603
DB01220	DB00966
DB00169	DB06290
DB00782	DB00496
DB04898	DB00749
DB00193	DB00673
DB01124	DB01367
DB01194	DB00289
DB00492	DB00622
DB08912	DB04878
DB01577	DB01267
DB00768	DB01047
DB00248	DB00514
DB08873	DB01196
DB09244	DB01396
DB00648	DB00696
DB09204	DB00413
DB09049	DB01340
DB00726	DB01232
DB01081	DB00819
DB00433	DB00527
DB01220	DB00970
DB00543	DB00283
DB01282	DB00887
DB00622	DB09167
DB00715	DB00391
DB01174	DB01284
DB08881	DB01132
DB00623	DB00427
DB00784	DB01021
DB00285	DB01685
DB00404	DB00835
DB01114	DB00450
DB04846	DB08941
DB00502	DB00734
DB09075	DB00235
DB00245	DB06204
DB00246	DB00308
DB00554	DB00287
DB00981	DB00489
DB09244	DB00691
DB01274	DB01403
DB00612	DB00461
DB01351	DB01136
DB00006	DB00890
DB09076	DB01173
DB00872	DB00420
DB09083	DB01184
DB01184	DB00289
DB00435	DB01037
DB00937	DB01623
DB01410	DB09074
DB01174	DB00759
DB00434	DB00215
DB00502	DB00983
DB00241	DB00715
DB01589	DB01437
DB00228	DB06288
DB00477	DB01193
DB00921	DB00645
DB00230	DB00341
DB01437	DB09118
DB01590	DB00508
DB01576	DB00298
DB09235	DB00818
DB00237	DB00768
DB00898	DB00395
DB00455	DB08918
DB09082	DB01254
DB00976	DB00673
DB01169	DB00872
DB01174	DB09166
DB09026	DB08907
DB08808	DB01628
DB00849	DB00651
DB01198	DB01132
DB09049	DB01118
DB01320	DB00279
DB00936	DB01021
DB01406	DB00412
DB01050	DB06725
DB00675	DB01076
DB01401	DB13167
DB01240	DB00458
DB09034	DB06153
DB00794	DB00335
DB00921	DB01174
DB01283	DB00544
DB00261	DB01609
DB00619	DB00285
DB00978	DB09198
DB00962	DB00341
DB01209	DB01320
DB09245	DB00221
DB01124	DB01026
DB04946	DB06699
DB01588	DB05521
DB01071	DB00408
DB00794	DB00320
DB00252	DB01394
DB00559	DB00295
DB01577	DB00187
DB00285	DB06700
DB01030	DB01137
DB00636	DB06290
DB00436	DB00176
DB01409	DB00476
DB06480	DB00234
DB01577	DB04846
DB02709	DB01208
DB02659	DB01026
DB00636	DB05521
DB01018	DB00196
DB00489	DB00210
DB00699	DB01186
DB08906	DB00621
DB09245	DB00521
DB00648	DB00343
DB00514	DB01063
DB00264	DB00752
DB00820	DB00629
DB09555	DB09039
DB00688	DB00663
DB09026	DB04855
DB06196	DB00214
DB06212	DB01062
DB01410	DB06819
DB00476	DB00647
DB00682	DB09074
DB01171	DB09167
DB01588	DB00283
DB00834	DB00687
DB00230	DB09128
DB00428	DB05676
DB00308	DB01623
DB09146	DB00399
DB00864	DB01222
DB00972	DB06702
DB06616	DB08811
DB00703	DB00975
DB01110	DB01427
DB01615	DB00413
DB00797	DB00755
DB00697	DB00904
DB00461	DB00687
DB00757	DB00726
DB06710	DB00203
DB00420	DB00398
DB00843	DB00752
DB00180	DB09054
DB00673	DB01120
