drug1	drug1_name	drug2	drug2_name	common_disease	common_disease_name
DB00443	betamethasone	DB06736	aceclofenac	C0038013	ankylosing spondylitis
DB00443	betamethasone	DB06736	aceclofenac	C0003873	rheumatoid arthritis
DB00316	paracetamol	DB00669	sumatriptan	C0149931	Migraine Disorders
DB08881	vemurafenib	DB00022	Peginterferon alfa-2b	C0025202	melanoma
DB01188	ciclopirox	DB09040	efinaconazole	C0040261	onychomycosis
DB11598	Antithrombin III	DB01109	Heparin	C0012739	Disseminated Intravascular Coagulation
DB00341	cetirizine	DB00927	famotidine	C0042109	urticaria
DB00187	esmolol	DB00640	adenosine	C0039240	Supraventricular Tachycardia
DB06228	rivaroxaban	DB00661	verapamil	C0004238	atrial fibrillation (AF)
DB01120	gliclazide	DB01261	sitagliptin	C0020456	hyperglycemia
DB01120	gliclazide	DB01261	sitagliptin	C0011860	Diabetes Mellitus, Non-Insulin-Dependent
DB01120	gliclazide	DB01261	sitagliptin	C0011849	diabetes mellitus
DB00834	mifepristone	DB00331	metformin	C0020456	hyperglycemia
DB00834	mifepristone	DB00331	metformin	C0011860	Diabetes Mellitus, Non-Insulin-Dependent
DB00834	mifepristone	DB00331	metformin	C0011849	diabetes mellitus
DB00091	cyclosporine	DB01296	glucosamine	C0003873	rheumatoid arthritis
DB00626	bacitracin	DB00741	hydrocortisone	C0014356	Enterocolitis
DB00626	bacitracin	DB00741	hydrocortisone	C0022568	Keratitis
DB00642	pemetrexed	DB09079	nintedanib	C0007131	Non-Small Cell Lung Carcinoma
DB00704	naltrexone	DB01192	Oxymorphone	C0150055	chronic pain
DB01628	etoricoxib	DB00193	tramadol	C0029408	osteoarthritis
DB00722	lisinopril	DB09292	sacubitril	C0018802	congestive heart failure
DB01186	Pergolide	DB01367	rasagiline	C0030567	Parkinson's Disease
DB09054	idelalisib	DB09053	ibrutinib	C0023434	chronic lymphocytic leukemia (CLL)
DB00016	Erythropoietin	DB00480	lenalidomide	C0002871	anemia
DB06717	fosaprepitant-dimeglumine	DB00377	palonosetron	C0042963	vomiting
DB06717	fosaprepitant-dimeglumine	DB00377	palonosetron	C0027497	nausea
DB00950	fexofenadine	DB00342	Terfenadine	C2607914	Allergic Rhinitis (Disorder)
DB00950	fexofenadine	DB00342	Terfenadine	C0018621	Hay Fever
DB00755	tretinoin	DB01234	dexamethasone	C0033860	psoriasis
DB00755	tretinoin	DB01234	dexamethasone	C0702166	Acne
DB01576	dextroamphetamine	DB01018	guanfacine	C1263846	attention-deficit/hyperactivity disorder (ADHD)
DB00959	methylprednisolone	DB00277	Theophylline	C0004096	asthma
DB01216	finasteride	DB01162	terazosin	C2937421	Prostatic Hyperplasia
DB09270	coenzyme Q10	DB01039	fenofibrate	C0020473	hyperlipidemia
DB00191	phentermine	DB04871	lorcaserin	C0028754	obesity
DB00953	rizatriptan	DB00669	sumatriptan	C0149931	Migraine Disorders
DB00959	methylprednisolone	DB00399	zoledronic-acid	C0020437	hypercalcemia
DB00443	betamethasone	DB07615	tranilast	C2607914	Allergic Rhinitis (Disorder)
DB00443	betamethasone	DB07615	tranilast	C0020517	Hypersensitivity
DB00443	betamethasone	DB07615	tranilast	C0004096	asthma
DB00796	candesartan-cilextil	DB00310	chlorthalidone	C0020538	Hypertensive disease
DB00796	candesartan-cilextil	DB00310	chlorthalidone	C0018802	congestive heart failure
DB09126	DB09126	DB00066	DB00066	C0021361	Female Infertility
DB09126	DB09126	DB00066	DB00066	C0021359	infertility
DB00748	carbinoxamine	DB00852	Pseudoephedrine	C0035457	Rhinitis, Allergic, Perennial
DB00748	carbinoxamine	DB00852	Pseudoephedrine	C2607914	Allergic Rhinitis (Disorder)
DB00748	carbinoxamine	DB00852	Pseudoephedrine	C0018621	Hay Fever
DB11560	lesinurad	DB01394	colchicine	C0018099	gout
DB00722	lisinopril	DB01197	captopril	C0027051	Myocardial Infarction
DB00722	lisinopril	DB01197	captopril	C0020538	Hypertensive disease
DB00722	lisinopril	DB01197	captopril	C0011849	diabetes mellitus
DB00722	lisinopril	DB01197	captopril	C0018802	congestive heart failure
DB01001	albuterol	DB00871	terbutaline	C0004096	asthma
DB01001	albuterol	DB00871	terbutaline	C0022876	Premature Obstetric Labor
DB01043	memantine	DB01037	selegiline	C0002395	Alzheimer's disease
DB01043	memantine	DB01037	selegiline	C0013384	Dyskinetic Syndrome
DB01043	memantine	DB01037	selegiline	C0030567	Parkinson's Disease
DB12783	benserazide	DB00190	carbidopa	C0030567	Parkinson's Disease
DB00033	DB00033	DB00069	DB00069	C0007134	renal cell carcinoma (RCC)
DB00033	DB00033	DB00069	DB00069	C1540912	hypereosinophilic syndrome (HES)
DB00033	DB00033	DB00069	DB00069	C0036920	Sezary Syndrome
DB00033	DB00033	DB00069	DB00069	C0026764	multiple myeloma
DB00033	DB00033	DB00069	DB00069	C0026948	Mycosis Fungoides
DB00033	DB00033	DB00069	DB00069	C0025202	melanoma
DB00033	DB00033	DB00069	DB00069	C0009404	Colorectal Neoplasms
DB00033	DB00033	DB00069	DB00069	C0037299	skin ulcer
DB00033	DB00033	DB00069	DB00069	C0006118	Brain Neoplasms
DB00033	DB00033	DB00069	DB00069	C0023443	hairy cell leukemia
DB00033	DB00033	DB00069	DB00069	C0524910	Hepatitis C, Chronic
DB00033	DB00033	DB00069	DB00069	C0018916	Hemangioma
DB00033	DB00033	DB00069	DB00069	C0024437	macular degeneration
DB00033	DB00033	DB00069	DB00069	C0036220	Kaposi sarcoma
DB00033	DB00033	DB00069	DB00069	C0037286	Skin Neoplasms
DB00033	DB00033	DB00069	DB00069	C2239176	hepatocellular carcinoma (HCC)
DB00033	DB00033	DB00069	DB00069	C0040028	Thrombocythemia, Essential
DB00641	simvastatin	DB00175	pravastatin	C0020479	Hyperlipoproteinemia Type Iii
DB00641	simvastatin	DB00175	pravastatin	C0027051	Myocardial Infarction
DB00641	simvastatin	DB00175	pravastatin	C0020474	Hyperlipidemia, Familial Combined
DB00641	simvastatin	DB00175	pravastatin	C0020443	hypercholesterolemia
DB00641	simvastatin	DB00175	pravastatin	C0020473	hyperlipidemia
DB00641	simvastatin	DB00175	pravastatin	C0003850	arteriosclerosis
DB00641	simvastatin	DB00175	pravastatin	C0020557	hypertriglyceridemia
DB00641	simvastatin	DB00175	pravastatin	C0020476	Hyperlipoproteinemias
DB00641	simvastatin	DB00175	pravastatin	C0038454	stroke
DB01410	ciclesonide	DB00768	olopatadine	C2607914	Allergic Rhinitis (Disorder)
DB01410	ciclesonide	DB00768	olopatadine	C0020517	Hypersensitivity
DB01410	ciclesonide	DB00768	olopatadine	C0018621	Hay Fever
DB00153	ergocalciferol	DB00169	cholecalciferol	C0035579	rickets
DB00153	ergocalciferol	DB00169	cholecalciferol	C0029458	Osteoporosis, Postmenopausal
DB00153	ergocalciferol	DB00169	cholecalciferol	C0020598	hypocalcemia
DB00153	ergocalciferol	DB00169	cholecalciferol	C0029442	osteomalacia
DB00153	ergocalciferol	DB00169	cholecalciferol	C0020626	hypoparathyroidism
DB00153	ergocalciferol	DB00169	cholecalciferol	C0042842	Vitamin A Deficiency
DB00153	ergocalciferol	DB00169	cholecalciferol	C0029456	osteoporosis
DB00153	ergocalciferol	DB00169	cholecalciferol	C0042870	vitamin D deficiency
DB01115	nifedipine	DB00678	losartan	C0020538	Hypertensive disease
DB00814	meloxicam	DB00193	tramadol	C0029408	osteoarthritis
DB00335	atenolol-(+/-)	DB01020	isosorbide-mononitrate	C0002962	angina pectoris
DB00335	atenolol-(+/-)	DB01020	isosorbide-mononitrate	C0027051	Myocardial Infarction
DB00091	cyclosporine	DB00533	DB00533	C0003873	rheumatoid arthritis
DB00381	amlodipine	DB00641	simvastatin	C0038454	stroke
DB06594	agomelatine	DB01156	bupropion	C1269683	Major Depressive Disorder
DB00316	paracetamol	DB09213	Dexibuprofen	C0030193	Pain
DB00316	paracetamol	DB09213	Dexibuprofen	C0013390	Dysmenorrhea
DB00316	paracetamol	DB09213	Dexibuprofen	C0015967	fever
DB00731	nateglinide	DB04876	vildagliptin	C0020456	hyperglycemia
DB00731	nateglinide	DB04876	vildagliptin	C0011860	Diabetes Mellitus, Non-Insulin-Dependent
DB00731	nateglinide	DB04876	vildagliptin	C0011849	diabetes mellitus
DB00313	Valproic Acid	DB00843	donepezil	C0002395	Alzheimer's disease
DB01069	promethazine	DB01234	dexamethasone	C0035457	Rhinitis, Allergic, Perennial
DB01069	promethazine	DB01234	dexamethasone	C0020517	Hypersensitivity
DB08827	lomitapide	DB00973	ezetimibe	C0020443	hypercholesterolemia
DB08827	lomitapide	DB00973	ezetimibe	C0020473	hyperlipidemia
DB08827	lomitapide	DB00973	ezetimibe	C0342881	Familial hypercholesterolemia - homozygous
DB01104	sertraline	DB00404	Alprazolam	C0030319	panic disorders
DB00715	paroxetine	DB00404	Alprazolam	C0030319	panic disorders
DB08883	perampanel	DB00909	zonisamide	C0036572	seizures
DB08883	perampanel	DB00909	zonisamide	C0014544	epilepsy
DB00178	ramipril	DB00922	levosimendan	C0018802	congestive heart failure
DB01252	mitiglinide	DB01132	pioglitazone	C0011860	Diabetes Mellitus, Non-Insulin-Dependent
DB01252	mitiglinide	DB01132	pioglitazone	C0011849	diabetes mellitus
DB01220	rifaximin	DB00244	mesalazine	C0014356	Enterocolitis
DB06264	tolperisone	DB01050	ibuprofen	C0038013	ankylosing spondylitis
DB00936	Salicylic acid	DB00596	halobetasol	C0036508	seborrheic dermatitis
DB00343	diltiazem	DB00641	simvastatin	C0027051	Myocardial Infarction
DB00042	botulinum toxin type B	DB00083	DB00083	C0038379	Strabismus
DB00983	formoterol	DB05039	indacaterol	C0024117	Chronic Obstructive Airway Disease
DB00983	formoterol	DB05039	indacaterol	C0034067	Pulmonary Emphysema
DB00115	cyanocobalamin	DB00158	folic-acid	C0162316	Iron Deficiency Anemia
DB00115	cyanocobalamin	DB00158	folic-acid	C0002871	anemia
DB00115	cyanocobalamin	DB00158	folic-acid	C0007570	celiac disease
DB00115	cyanocobalamin	DB00158	folic-acid	C0042847	Vitamin B 12 Deficiency
DB01274	Arformoterol	DB01409	tiotropium	C0024117	Chronic Obstructive Airway Disease
DB01274	Arformoterol	DB01409	tiotropium	C0004096	asthma
DB01274	Arformoterol	DB01409	tiotropium	C0008677	Bronchitis, Chronic
DB01274	Arformoterol	DB01409	tiotropium	C0034067	Pulmonary Emphysema
DB00125	L-Arginine	DB00130	glutamine-(l)	C0162429	Malnutrition
DB00745	modafinil	DB00422	methylphenidate	C0027404	narcolepsy
DB00678	losartan	DB04861	nebivolol	C0020538	Hypertensive disease
DB01114	chlorphenamine	DB01412	Theobromine	C0004096	asthma
DB00986	Glycopyrronium	DB01409	tiotropium	C0024117	Chronic Obstructive Airway Disease
DB00927	famotidine	DB00448	lansoprazole	C0018834	heartburn
DB00927	famotidine	DB00448	lansoprazole	C0043515	Zollinger-Ellison syndrome
DB00927	famotidine	DB00448	lansoprazole	C0041582	Ulcer
DB00927	famotidine	DB00448	lansoprazole	C0013295	Duodenal Ulcer
DB00927	famotidine	DB00448	lansoprazole	C0038358	Gastric Ulcer
DB00927	famotidine	DB00448	lansoprazole	C0030920	Peptic Ulcer
DB00927	famotidine	DB00448	lansoprazole	C0017168	gastroesophageal reflux disease (GERD)
DB00537	ciprofloxacin	DB01060	amoxicillin	C0149725	Lower respiratory tract infection
DB00537	ciprofloxacin	DB01060	amoxicillin	C0014836	Escherichia coli Infections
DB00537	ciprofloxacin	DB01060	amoxicillin	C0037199	sinusitis
DB00182	Amphetamine	DB01255	Lisdexamfetamine	C1263846	attention-deficit/hyperactivity disorder (ADHD)
DB08906	fluticasone furoate	DB00768	olopatadine	C2607914	Allergic Rhinitis (Disorder)
DB08906	fluticasone furoate	DB00768	olopatadine	C0020517	Hypersensitivity
DB00284	acarbose	DB04878	voglibose	C0020456	hyperglycemia
DB00284	acarbose	DB04878	voglibose	C0011860	Diabetes Mellitus, Non-Insulin-Dependent
DB00284	acarbose	DB04878	voglibose	C0011849	diabetes mellitus
DB00060	INTERFERON BETA-1A,RECOMBINANT	DB00169	cholecalciferol	C0037286	Skin Neoplasms
DB00714	Apomorphine	DB01235	levodopa	C0013384	Dyskinetic Syndrome
DB00714	Apomorphine	DB01235	levodopa	C0030567	Parkinson's Disease
DB00162	retinol	DB00207	azithromycin	C0702166	Acne
DB08906	fluticasone furoate	DB01409	tiotropium	C0024117	Chronic Obstructive Airway Disease
DB08906	fluticasone furoate	DB01409	tiotropium	C0004096	asthma
DB00316	paracetamol	DB01296	glucosamine	C0003862	joint pain
DB12248	tulobuterol	DB01234	dexamethasone	C0004096	asthma
DB09038	empagliflozin	DB01276	exenatide	C0020456	hyperglycemia
DB09038	empagliflozin	DB01276	exenatide	C0011849	diabetes mellitus
DB01252	mitiglinide	DB01261	sitagliptin	C0011860	Diabetes Mellitus, Non-Insulin-Dependent
DB01252	mitiglinide	DB01261	sitagliptin	C0011849	diabetes mellitus
DB00590	doxazosin	DB01216	finasteride	C2937421	Prostatic Hyperplasia
DB00590	doxazosin	DB01216	finasteride	C0020507	Hyperplasia
DB00678	losartan	DB00808	indapamide	C0020538	Hypertensive disease
DB00678	losartan	DB00808	indapamide	C0018802	congestive heart failure
DB08873	boceprevir	DB05521	telaprevir	C0524910	Hepatitis C, Chronic
DB00471	montelukast	DB01656	roflumilast	C0004096	asthma
DB00967	desloratadine	DB00860	prednisolone	C2607914	Allergic Rhinitis (Disorder)
DB00967	desloratadine	DB00860	prednisolone	C0020517	Hypersensitivity
DB00912	repaglinide	DB01132	pioglitazone	C0020456	hyperglycemia
DB00912	repaglinide	DB01132	pioglitazone	C0011860	Diabetes Mellitus, Non-Insulin-Dependent
DB00912	repaglinide	DB01132	pioglitazone	C0011849	diabetes mellitus
DB01076	atorvastatin	DB00159	icosapent	C0020557	hypertriglyceridemia
DB00640	adenosine	DB00281	lidocaine	C0003811	Cardiac Arrhythmia
DB12417	anagliptin	DB00331	metformin	C0011849	diabetes mellitus
DB06403	ambrisentan	DB08931	riociguat	C2973725	pulmonary arterial hypertension (PAH)
DB00755	tretinoin	DB01169	Arsenic trioxide	C0023487	acute promyelocytic leukemia (APL)
DB00669	sumatriptan	DB00945	aspirin	C0149931	Migraine Disorders
DB00338	omeprazole	DB00448	lansoprazole	C0017181	Gastrointestinal Hemorrhage
DB00338	omeprazole	DB00448	lansoprazole	C0018834	heartburn
DB00338	omeprazole	DB00448	lansoprazole	C0043515	Zollinger-Ellison syndrome
DB00338	omeprazole	DB00448	lansoprazole	C0013295	Duodenal Ulcer
DB00338	omeprazole	DB00448	lansoprazole	C0041582	Ulcer
DB00338	omeprazole	DB00448	lansoprazole	C0038358	Gastric Ulcer
DB00338	omeprazole	DB00448	lansoprazole	C0014868	Esophagitis
DB00338	omeprazole	DB00448	lansoprazole	C0030920	Peptic Ulcer
DB00338	omeprazole	DB00448	lansoprazole	C0017168	gastroesophageal reflux disease (GERD)
DB00151	L-Cysteine	DB06151	acetylcysteine	C0006267	Bronchiectasis
DB00151	L-Cysteine	DB06151	acetylcysteine	C0002726	Amyloidosis
DB00612	bisoprolol	DB00790	perindopril	C0027051	Myocardial Infarction
DB00612	bisoprolol	DB00790	perindopril	C0020538	Hypertensive disease
DB00612	bisoprolol	DB00790	perindopril	C0018802	congestive heart failure
DB00966	telmisartan	DB05266	ibudilast	C0038454	stroke
DB00885	pemirolast	DB00471	montelukast	C2607914	Allergic Rhinitis (Disorder)
DB00885	pemirolast	DB00471	montelukast	C0004096	asthma
DB06228	rivaroxaban	DB04855	dronedarone	C0004238	atrial fibrillation (AF)
DB05541	brivaracetam	DB06218	lacosamide	C0036572	seizures
DB05541	brivaracetam	DB06218	lacosamide	C0014544	epilepsy
DB06695	DB06695	DB04855	dronedarone	C0004238	atrial fibrillation (AF)
DB00615	Rifabutin	DB00951	Isoniazid	C0041296	tuberculosis
DB11675	mosapride	DB01129	rabeprazole	C0017168	gastroesophageal reflux disease (GERD)
DB08889	carfilzomib	DB00997	doxorubicin	C0026764	multiple myeloma
DB01267	paliperidone	DB00734	risperidone	C0036341	schizophrenia
DB00514	dextromethorphan	DB00788	naproxen	C0015967	fever
DB00692	phentolamine	DB00714	Apomorphine	C0242350	erectile dysfunction
DB00264	metoprolol	DB09030	vorapaxar	C0027051	Myocardial Infarction
DB01234	dexamethasone	DB00814	meloxicam	C0029408	osteoarthritis
DB01234	dexamethasone	DB00814	meloxicam	C0003873	rheumatoid arthritis
DB00313	Valproic Acid	DB00593	ethosuximide	C0014553	Absence Epilepsy
DB00313	Valproic Acid	DB00593	ethosuximide	C0014544	epilepsy
DB00773	etoposide	DB00853	temozolomide	C1621958	Glioblastoma Multiforme
DB01296	glucosamine	DB11994	diacerein	C0029408	osteoarthritis
DB00480	lenalidomide	DB08910	pomalidomide	C0026764	multiple myeloma
DB00784	mefenamic-acid	DB00788	naproxen	C0030193	Pain
DB00784	mefenamic-acid	DB00788	naproxen	C0029408	osteoarthritis
DB00784	mefenamic-acid	DB00788	naproxen	C0003873	rheumatoid arthritis
DB00784	mefenamic-acid	DB00788	naproxen	C0013390	Dysmenorrhea
DB00997	doxorubicin	DB00987	cytarabine	C0024305	non-Hodgkin lymphoma (NHL)
DB00997	doxorubicin	DB00987	cytarabine	C0023467	Leukemia, Myelocytic, Acute
DB00997	doxorubicin	DB00987	cytarabine	C0023449	Acute Lymphocytic Leukemia
DB08870	brentuximab vedotin	DB00997	doxorubicin	C0019829	Hodgkin's lymphoma
DB00712	flurbiprofen-(+/-)	DB06264	tolperisone	C0038013	ankylosing spondylitis
DB00563	methotrexate	DB00541	vincristine	C0024305	non-Hodgkin lymphoma (NHL)
DB00563	methotrexate	DB00541	vincristine	C0006413	Burkitt's lymphoma
DB00563	methotrexate	DB00541	vincristine	C0023418	Leukemia
DB00563	methotrexate	DB00541	vincristine	C0023449	Acute Lymphocytic Leukemia
DB08908	dimethyl-fumarate	DB00136	calcitriol	C0033860	psoriasis
DB00316	paracetamol	DB06691	mepyramine	C2607914	Allergic Rhinitis (Disorder)
DB00316	paracetamol	DB06691	mepyramine	C0013390	Dysmenorrhea
DB00852	Pseudoephedrine	DB00427	triprolidine	C0035457	Rhinitis, Allergic, Perennial
DB00852	Pseudoephedrine	DB00427	triprolidine	C2607914	Allergic Rhinitis (Disorder)
DB00852	Pseudoephedrine	DB00427	triprolidine	C0018621	Hay Fever
DB01114	chlorphenamine	DB00852	Pseudoephedrine	C0035457	Rhinitis, Allergic, Perennial
DB01114	chlorphenamine	DB00852	Pseudoephedrine	C2607914	Allergic Rhinitis (Disorder)
DB01114	chlorphenamine	DB00852	Pseudoephedrine	C0035455	Rhinitis
DB01114	chlorphenamine	DB00852	Pseudoephedrine	C0004096	asthma
DB01114	chlorphenamine	DB00852	Pseudoephedrine	C0027424	Nasal congestion (finding)
DB01114	chlorphenamine	DB00852	Pseudoephedrine	C0018621	Hay Fever
DB01114	chlorphenamine	DB00397	Phenylpropanolamine	C2607914	Allergic Rhinitis (Disorder)
DB01114	chlorphenamine	DB00397	Phenylpropanolamine	C0018621	Hay Fever
DB01114	chlorphenamine	DB00397	Phenylpropanolamine	C0027424	Nasal congestion (finding)
DB01114	chlorphenamine	DB00397	Phenylpropanolamine	C0035455	Rhinitis
DB01114	chlorphenamine	DB00956	Hydrocodone	C2607914	Allergic Rhinitis (Disorder)
DB01114	chlorphenamine	DB00956	Hydrocodone	C0027424	Nasal congestion (finding)
DB01114	chlorphenamine	DB00956	Hydrocodone	C0035455	Rhinitis
DB01275	hydralazine	DB00999	hydrochlorothiazide	C0020538	Hypertensive disease
DB01275	hydralazine	DB00999	hydrochlorothiazide	C0018802	congestive heart failure
DB00316	paracetamol	DB00241	butalbital	C0149931	Migraine Disorders
DB00647	Dextropropoxyphene	DB00945	aspirin	C0030193	Pain
DB00999	hydrochlorothiazide	DB00384	triamterene	C0020538	Hypertensive disease
DB00999	hydrochlorothiazide	DB00384	triamterene	C0018802	congestive heart failure
DB00999	hydrochlorothiazide	DB00384	triamterene	C0013604	edema
DB00999	hydrochlorothiazide	DB00384	triamterene	C0027726	nephrotic syndrome
DB00475	Chlordiazepoxide	DB00771	clidinium	C0022104	irritable bowel syndrome
DB00475	Chlordiazepoxide	DB00771	clidinium	C0030920	Peptic Ulcer
DB01324	polythiazide	DB00457	prazosin	C0020538	Hypertensive disease
DB01324	polythiazide	DB00457	prazosin	C0018802	congestive heart failure
DB00852	Pseudoephedrine	DB09488	acrivastine	C0035457	Rhinitis, Allergic, Perennial
DB00852	Pseudoephedrine	DB09488	acrivastine	C2607914	Allergic Rhinitis (Disorder)
DB00852	Pseudoephedrine	DB09488	acrivastine	C0027424	Nasal congestion (finding)
DB00852	Pseudoephedrine	DB09488	acrivastine	C0018621	Hay Fever
DB03904	urea	DB00741	hydrocortisone	C0011616	contact dermatitis
DB03904	urea	DB00741	hydrocortisone	C0013595	eczema
DB03904	urea	DB00741	hydrocortisone	C0015230	Exanthema
DB03904	urea	DB00741	hydrocortisone	C0036508	seborrheic dermatitis
DB03904	urea	DB00741	hydrocortisone	C0011603	dermatitis
DB03904	urea	DB00741	hydrocortisone	C0033860	psoriasis
DB00620	triamcinolone	DB00994	Neomycin	C0042164	Uveitis
DB00007	leuprolide	DB00717	norethindrone	C0014175	endometriosis
DB01075	diphenhydramine	DB00852	Pseudoephedrine	C0035457	Rhinitis, Allergic, Perennial
DB01075	diphenhydramine	DB00852	Pseudoephedrine	C0018621	Hay Fever
DB09516	mequinol	DB00755	tretinoin	C0162834	Hyperpigmentation
DB00696	ergotamine	DB00201	caffeine	C0149931	Migraine Disorders
DB01085	pilocarpine	DB00195	betaxolol	C0017601	glaucoma
DB01085	pilocarpine	DB00195	betaxolol	C0028840	ocular hypertension
DB01085	pilocarpine	DB00195	betaxolol	C0017612	Glaucoma, Open-Angle
DB00318	Codeine	DB01237	Bromodiphenhydramine	C0010200	Coughing
DB00318	Codeine	DB01237	Bromodiphenhydramine	C0027424	Nasal congestion (finding)
DB00405	Dexbrompheniramine	DB00852	Pseudoephedrine	C0035457	Rhinitis, Allergic, Perennial
DB00405	Dexbrompheniramine	DB00852	Pseudoephedrine	C2607914	Allergic Rhinitis (Disorder)
DB00405	Dexbrompheniramine	DB00852	Pseudoephedrine	C0037199	sinusitis
